CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge
666,2,1,21,1,121827.43,2,1,1,99818.31,0,0.047619047619047616
608,2,0,44,7,114203.47,1,1,1,77830.36,1,0.1590909090909091
619,2,0,57,3,137946.39,1,1,1,72467.99,1,0.05263157894736842
557,2,1,38,2,129893.56,1,0,0,102076.03,0,0.05263157894736842
693,2,0,44,5,124601.58,2,1,1,46998.13,1,0.11363636363636363
520,1,0,45,7,107023.03,1,1,0,32903.93,0,0.15555555555555556
583,2,0,39,8,102945.01,1,0,0,52861.89,0,0.20512820512820512
655,1,1,35,1,82231.51,2,1,0,88798.02,0,0.02857142857142857
588,0,0,32,1,0.0,2,1,1,8763.87,0,0.03125
610,2,0,50,1,113957.01,2,1,0,196526.55,1,0.02
730,0,0,39,1,116537.6,1,0,0,145679.6,0,0.02564102564102564
709,0,1,36,7,0.0,1,0,1,42085.58,1,0.19444444444444445
491,0,0,33,5,83134.3,1,1,0,187946.55,0,0.15151515151515152
831,0,1,32,2,146033.62,1,1,0,191260.74,0,0.0625
660,1,1,36,0,84438.57,1,1,1,181449.51,0,0.0
531,0,1,42,2,0.0,2,0,1,90537.47,0,0.047619047619047616
586,0,1,60,3,47020.65,2,0,1,63241.21,1,0.05
605,0,1,34,2,0.0,1,0,0,35982.42,0,0.058823529411764705
763,0,1,53,4,0.0,1,1,0,77203.72,1,0.07547169811320754
613,1,0,34,3,0.0,1,1,1,41724.72,0,0.08823529411764706
552,2,1,42,8,103362.14,1,0,1,186869.58,1,0.19047619047619047
526,1,1,36,5,91132.18,1,0,0,58111.71,0,0.1388888888888889
600,2,0,57,9,138456.03,2,1,1,103548.25,0,0.15789473684210525
590,0,1,29,4,0.0,2,1,0,121846.81,0,0.13793103448275862
850,1,1,29,10,0.0,2,1,1,94815.04,0,0.3448275862068966
509,0,0,26,10,0.0,2,1,1,6177.83,0,0.38461538461538464
701,1,0,59,7,0.0,2,0,1,27597.59,0,0.11864406779661017
728,2,0,45,3,108924.33,2,1,0,84300.4,1,0.06666666666666667
535,0,1,29,5,0.0,2,0,1,52709.55,0,0.1724137931034483
603,2,0,26,4,109166.37,1,1,1,92840.67,0,0.15384615384615385
850,1,1,31,4,91292.7,1,1,1,162149.07,0,0.12903225806451613
544,1,0,22,3,66483.32,1,0,1,110317.39,0,0.13636363636363635
705,1,0,46,7,0.0,2,1,0,117273.35,0,0.15217391304347827
419,1,1,27,2,121580.42,1,0,1,134720.51,0,0.07407407407407407
736,0,1,63,10,0.0,2,0,1,502.7,0,0.15873015873015872
595,0,0,46,10,0.0,1,1,0,73489.15,1,0.21739130434782608
561,0,1,27,9,135637.0,1,1,0,153080.4,1,0.3333333333333333
549,2,1,37,1,130622.34,2,1,1,128499.94,0,0.02702702702702703
551,1,0,32,4,0.0,2,1,0,53420.53,0,0.125
585,2,1,39,7,165610.41,2,0,0,131852.01,0,0.1794871794871795
546,2,1,74,8,114888.74,2,1,1,66732.63,1,0.10810810810810811
675,0,1,38,1,104016.88,1,0,0,22068.83,1,0.02631578947368421
693,0,1,30,6,127992.25,1,1,1,50457.2,0,0.2
656,0,0,18,10,151762.74,1,0,1,127014.32,0,0.5555555555555556
630,0,0,33,9,0.0,2,1,0,64804.59,0,0.2727272727272727
814,0,1,31,4,0.0,2,1,1,142029.17,0,0.12903225806451613
596,1,0,57,6,0.0,2,1,1,72402.0,0,0.10526315789473684
816,2,1,40,9,109003.26,1,1,1,79580.56,0,0.225
628,2,0,27,5,95826.49,2,1,0,155996.96,0,0.18518518518518517
641,1,1,40,4,101090.27,1,1,1,51703.09,0,0.1
621,2,1,31,8,100375.39,1,1,1,90384.26,0,0.25806451612903225
617,1,0,34,9,0.0,2,1,0,118749.58,0,0.2647058823529412
698,0,0,47,5,156265.31,2,0,0,1055.66,0,0.10638297872340426
597,2,1,60,0,78539.84,1,0,1,48502.88,0,0.0
650,0,0,37,9,0.0,2,1,0,17974.08,0,0.24324324324324326
498,0,1,30,1,0.0,2,0,0,135795.53,0,0.03333333333333333
507,2,0,31,9,111589.67,1,1,0,150037.19,0,0.2903225806451613
670,2,1,33,9,84521.48,2,0,1,198017.05,0,0.2727272727272727
657,1,0,36,8,188241.05,2,0,0,183058.51,1,0.2222222222222222
500,0,1,34,6,0.0,1,1,1,140268.45,0,0.17647058823529413
785,2,1,33,6,127211.45,1,0,0,191961.83,0,0.18181818181818182
820,0,0,33,2,132150.26,2,1,0,23067.97,0,0.06060606060606061
750,0,1,47,7,121376.15,2,1,0,54473.6,1,0.14893617021276595
807,2,1,60,1,72948.58,2,1,1,17355.36,0,0.016666666666666666
738,0,0,31,9,82674.15,1,1,0,41970.72,0,0.2903225806451613
671,0,1,31,7,41299.03,1,0,1,102681.32,0,0.22580645161290322
747,0,1,21,4,81025.6,2,1,0,167682.57,0,0.19047619047619047
528,2,1,62,7,133201.17,1,0,0,168507.68,1,0.11290322580645161
547,0,1,49,2,0.0,1,0,0,65466.93,1,0.04081632653061224
631,1,1,31,2,88161.85,2,1,0,127630.88,0,0.06451612903225806
605,0,0,39,6,111169.91,1,0,0,9641.4,0,0.15384615384615385
646,2,1,57,6,90212.0,1,1,0,13911.27,1,0.10526315789473684
603,2,0,35,1,123407.69,1,1,0,152541.89,1,0.02857142857142857
814,0,1,48,7,0.0,2,1,1,132870.15,0,0.14583333333333334
506,2,0,28,8,53053.76,1,0,1,24577.34,0,0.2857142857142857
524,0,0,29,7,0.0,2,1,1,105448.74,0,0.2413793103448276
686,0,0,32,6,0.0,2,1,1,179093.26,0,0.1875
588,1,0,37,2,0.0,2,0,1,187816.59,0,0.05405405405405406
598,1,1,64,1,62979.93,1,1,1,152273.57,0,0.015625
620,1,0,38,0,0.0,2,1,1,38015.34,0,0.0
845,0,1,28,9,0.0,2,1,1,56185.98,0,0.32142857142857145
738,1,0,35,8,127290.61,1,1,0,16081.62,0,0.22857142857142856
689,2,0,47,2,118812.5,2,0,0,31121.42,0,0.0425531914893617
679,2,0,35,1,110245.13,1,1,1,178291.09,0,0.02857142857142857
599,2,0,25,7,108380.72,1,1,1,79005.95,0,0.28
628,0,1,31,5,0.0,1,0,0,147963.07,1,0.16129032258064516
695,1,0,28,0,96020.86,1,1,1,57992.49,0,0.0
718,0,1,39,3,0.0,2,1,1,145355.11,0,0.07692307692307693
762,2,0,56,10,100260.88,3,1,1,77142.42,1,0.17857142857142858
800,1,1,46,6,0.0,2,1,0,171928.04,0,0.13043478260869565
678,1,1,27,5,87099.85,2,1,0,149550.95,0,0.18518518518518517
708,0,0,34,3,0.0,1,0,1,121457.88,1,0.08823529411764706
697,2,0,51,1,147910.3,1,1,1,53581.14,0,0.0196078431372549
698,0,0,31,1,156111.24,1,0,0,134790.74,0,0.03225806451612903
708,1,0,40,8,83015.71,1,1,0,101089.76,0,0.2
715,0,0,32,8,175307.32,1,1,0,187051.23,0,0.25
638,0,0,34,5,133501.36,1,0,1,155643.04,0,0.14705882352941177
598,1,1,35,8,0.0,3,0,1,88658.73,0,0.22857142857142856
582,0,1,43,5,153313.67,1,0,0,170563.73,0,0.11627906976744186
601,2,1,48,8,120782.7,1,1,0,63940.68,1,0.16666666666666666
781,0,0,33,3,89276.48,1,1,0,6959.0,0,0.09090909090909091
420,1,1,55,4,91893.32,1,1,0,144870.28,1,0.07272727272727272
742,2,1,21,1,114292.48,1,1,0,31520.4,0,0.047619047619047616
653,1,1,36,3,0.0,2,0,0,110525.6,0,0.08333333333333333
536,2,1,35,4,121520.36,1,0,0,77178.42,0,0.11428571428571428
630,1,1,31,1,0.0,2,1,1,169802.73,0,0.03225806451612903
732,2,1,45,6,98792.4,1,1,0,81491.7,1,0.13333333333333333
498,0,0,33,1,198113.86,1,1,0,69664.35,0,0.030303030303030304
606,2,0,27,2,130274.26,2,1,0,147533.09,0,0.07407407407407407
670,0,0,38,7,0.0,2,1,1,77864.41,0,0.18421052631578946
715,2,1,34,9,102277.52,1,0,0,177852.57,1,0.2647058823529412
470,0,0,35,1,96473.59,1,0,0,5962.3,0,0.02857142857142857
695,0,0,36,4,161533.0,1,1,0,100940.91,0,0.1111111111111111
718,1,0,40,9,0.0,2,0,0,121537.91,0,0.225
581,1,1,24,10,159203.71,1,1,1,102517.83,1,0.4166666666666667
630,0,0,31,0,0.0,2,1,1,34475.14,0,0.0
781,0,0,38,2,117810.79,1,0,1,65632.33,1,0.05263157894736842
486,2,1,40,9,71340.09,1,1,0,76192.21,0,0.225
662,2,0,33,0,103471.52,1,1,1,162703.0,0,0.0
504,0,0,42,3,134936.97,2,0,0,135178.91,0,0.07142857142857142
711,0,1,25,7,0.0,3,1,1,9679.28,0,0.28
696,0,0,42,4,0.0,1,0,0,126353.13,1,0.09523809523809523
665,0,0,33,2,101286.11,1,1,1,159840.51,0,0.06060606060606061
420,2,1,34,1,135549.9,1,0,0,149471.13,1,0.029411764705882353
648,2,1,37,7,138503.51,2,1,0,57215.85,0,0.1891891891891892
725,0,1,31,6,0.0,1,0,0,61326.43,0,0.1935483870967742
707,1,1,32,4,132835.56,1,0,0,136877.24,0,0.125
677,1,1,34,4,0.0,2,1,1,6175.53,0,0.11764705882352941
494,1,0,27,2,0.0,2,1,0,22404.64,0,0.07407407407407407
579,0,1,45,2,0.0,2,0,0,11514.39,0,0.044444444444444446
751,0,0,47,5,142669.93,2,1,0,162760.96,0,0.10638297872340426
747,2,0,29,7,117726.33,1,1,1,175398.34,0,0.2413793103448276
605,0,0,41,10,0.0,2,0,1,97213.09,0,0.24390243902439024
701,0,0,30,3,156660.72,2,1,0,45742.42,0,0.1
714,1,0,25,2,0.0,1,1,1,132979.43,0,0.08
678,2,0,32,4,139626.01,1,1,1,118235.52,1,0.125
699,2,0,59,3,106819.65,1,0,1,163570.25,0,0.05084745762711865
632,0,0,40,3,193354.86,2,1,0,149188.41,0,0.075
601,0,0,39,3,72647.64,1,1,0,41777.9,1,0.07692307692307693
734,2,1,30,7,123040.38,1,1,1,76503.06,0,0.23333333333333334
642,2,1,36,2,124495.98,3,1,1,57904.22,1,0.05555555555555555
841,1,0,41,1,0.0,2,0,1,193093.77,0,0.024390243902439025
784,0,0,31,7,0.0,2,1,1,143204.41,0,0.22580645161290322
789,0,0,31,4,175477.15,1,1,1,172832.9,0,0.12903225806451613
633,0,0,25,1,0.0,1,1,0,100598.98,0,0.04
607,1,0,36,8,158261.68,1,1,1,76744.72,0,0.2222222222222222
634,0,0,77,5,0.0,2,1,1,161579.85,0,0.06493506493506493
515,1,0,35,10,176273.95,1,0,1,121277.78,0,0.2857142857142857
722,2,0,29,1,107233.85,2,1,0,24924.92,0,0.034482758620689655
438,0,0,60,7,78391.17,1,0,1,49424.6,0,0.11666666666666667
643,1,0,35,2,0.0,2,0,0,67979.35,0,0.05714285714285714
468,1,0,28,3,0.0,2,1,0,170661.02,0,0.10714285714285714
586,0,1,35,7,164769.02,3,1,0,119814.25,1,0.2
850,0,0,30,10,153972.89,2,1,0,62811.03,0,0.3333333333333333
658,2,0,37,3,168735.74,2,0,0,70370.24,0,0.08108108108108109
614,0,0,44,6,0.0,2,0,1,104930.46,0,0.13636363636363635
744,1,0,36,2,153804.44,1,1,1,87213.33,0,0.05555555555555555
757,2,1,43,5,131433.33,2,1,1,3497.43,1,0.11627906976744186
712,2,0,43,1,141749.74,2,0,1,90905.26,0,0.023255813953488372
696,2,1,31,8,122021.92,2,1,0,33828.64,0,0.25806451612903225
782,2,1,72,5,148666.99,1,1,0,2605.65,1,0.06944444444444445
633,0,1,60,8,69365.25,1,1,1,10288.24,0,0.13333333333333333
522,1,0,30,3,0.0,2,1,0,145490.85,0,0.1
633,1,0,33,4,137847.41,2,1,0,98349.13,0,0.12121212121212122
536,2,0,23,6,92366.72,2,1,0,120661.71,0,0.2608695652173913
749,0,0,41,5,57568.94,1,1,1,61128.29,0,0.12195121951219512
529,0,0,32,9,147493.89,1,1,0,33656.35,0,0.28125
478,0,0,35,1,92474.05,1,1,0,178626.07,0,0.02857142857142857
667,1,0,77,2,0.0,1,1,1,34702.92,0,0.025974025974025976
569,1,0,43,8,161546.68,2,0,1,178187.28,0,0.18604651162790697
577,1,0,28,7,0.0,1,1,0,143274.41,0,0.25
741,1,1,42,9,121056.63,2,1,0,39122.58,0,0.21428571428571427
679,0,1,33,9,112528.65,2,1,0,177362.45,0,0.2727272727272727
560,0,0,24,1,116084.32,1,1,0,89734.7,0,0.041666666666666664
592,0,1,37,7,0.0,2,1,1,126726.33,0,0.1891891891891892
617,0,0,54,6,102141.9,1,1,1,45325.26,0,0.1111111111111111
586,0,1,52,6,140900.97,1,1,1,67288.89,0,0.11538461538461539
767,0,1,34,8,0.0,2,1,0,94767.77,0,0.23529411764705882
640,0,0,28,7,0.0,2,1,1,131097.9,0,0.25
583,0,1,31,4,158978.79,1,1,0,12538.92,0,0.12903225806451613
725,0,1,29,6,0.0,2,1,1,190776.83,0,0.20689655172413793
746,0,0,48,5,165282.42,1,1,0,153786.46,1,0.10416666666666667
776,0,0,36,1,0.0,2,1,0,53477.76,0,0.027777777777777776
592,0,0,71,4,0.0,2,0,1,17013.54,0,0.056338028169014086
534,0,0,62,2,0.0,2,0,0,42763.12,1,0.03225806451612903
850,0,1,36,10,0.0,2,1,1,100750.03,0,0.2777777777777778
707,0,1,57,1,92053.0,1,1,1,164064.44,1,0.017543859649122806
587,2,0,40,5,138241.9,2,1,0,159418.1,0,0.125
438,0,1,36,4,0.0,2,1,0,64420.5,0,0.1111111111111111
671,1,0,38,0,92674.94,2,1,0,3647.57,0,0.0
550,2,0,29,9,145294.08,2,1,0,147484.13,0,0.3103448275862069
658,0,1,40,5,143566.12,1,1,1,189607.71,0,0.125
650,1,0,55,9,119618.42,1,1,1,29861.13,0,0.16363636363636364
634,2,0,38,2,148430.55,1,1,1,56055.72,0,0.05263157894736842
550,2,0,49,0,108806.96,3,1,0,61446.92,1,0.0
806,0,0,48,4,164701.68,1,1,1,21439.49,0,0.08333333333333333
753,0,1,62,6,0.0,2,1,1,136398.9,0,0.0967741935483871
702,1,0,39,8,0.0,2,1,0,99654.13,0,0.20512820512820512
643,0,0,30,5,94443.77,1,1,1,165614.4,0,0.16666666666666666
784,1,0,38,10,122267.85,1,0,0,145759.93,0,0.2631578947368421
562,1,1,35,0,0.0,2,1,0,119899.52,0,0.0
695,0,1,36,2,0.0,2,0,1,167749.54,0,0.05555555555555555
672,2,1,23,10,110741.56,1,1,0,80778.5,0,0.43478260869565216
805,0,0,39,2,0.0,1,0,0,166650.32,0,0.05128205128205128
567,2,1,40,2,105222.86,2,1,0,93795.86,0,0.05
635,1,1,38,1,0.0,2,1,0,90605.05,0,0.02631578947368421
688,0,1,32,5,0.0,2,0,1,177607.77,0,0.15625
506,0,1,40,3,0.0,1,1,1,144345.58,0,0.075
711,0,1,38,2,129022.06,2,1,1,14374.86,1,0.05263157894736842
568,2,1,29,2,129177.01,2,0,1,104617.99,0,0.06896551724137931
631,1,0,33,2,0.0,2,1,1,158268.84,0,0.06060606060606061
677,0,1,36,7,0.0,1,1,0,47318.75,0,0.19444444444444445
624,0,0,36,6,0.0,2,0,0,84635.64,0,0.16666666666666666
596,1,0,60,7,121907.97,1,0,1,30314.04,0,0.11666666666666667
850,0,0,81,5,0.0,2,1,1,44827.47,0,0.06172839506172839
521,2,0,52,5,116497.31,3,0,0,53793.1,1,0.09615384615384616
670,1,1,65,1,0.0,1,1,1,177655.68,1,0.015384615384615385
701,0,0,33,9,147510.34,1,1,0,190611.92,0,0.2727272727272727
664,1,0,41,7,123428.69,1,1,1,164924.11,0,0.17073170731707318
741,0,1,64,2,69311.16,1,1,1,59237.72,0,0.03125
655,0,0,37,5,93147.0,2,1,0,66214.13,0,0.13513513513513514
580,2,1,42,2,123331.36,1,0,0,103516.08,1,0.047619047619047616
676,0,0,35,5,106836.67,2,1,0,84199.78,0,0.14285714285714285
544,0,0,64,9,113829.45,1,1,1,124341.49,0,0.140625
660,1,1,33,1,0.0,2,0,0,117834.91,0,0.030303030303030304
700,0,0,38,9,65962.63,1,1,1,100950.48,0,0.23684210526315788
583,0,0,51,6,125268.03,2,1,0,165082.25,0,0.11764705882352941
635,0,1,40,10,123497.58,1,1,0,131953.23,1,0.25
710,1,0,33,1,0.0,2,1,0,168313.17,0,0.030303030303030304
652,2,0,41,9,159434.03,1,1,0,178373.93,0,0.21951219512195122
611,0,0,30,2,104145.65,1,0,0,159629.64,0,0.06666666666666667
666,2,0,31,3,123212.08,2,1,1,112157.31,0,0.0967741935483871
810,0,1,38,9,153166.17,1,1,1,93261.69,0,0.23684210526315788
544,1,1,53,9,0.0,1,1,0,125692.07,1,0.16981132075471697
686,1,0,45,3,74274.87,3,1,0,64907.48,1,0.06666666666666667
551,0,0,35,7,129717.3,2,0,0,86937.2,0,0.2
850,2,0,56,1,169743.83,1,0,0,155850.4,1,0.017857142857142856
671,0,1,31,6,0.0,2,1,1,15846.42,0,0.1935483870967742
517,0,0,62,1,43772.66,3,1,0,187756.24,1,0.016129032258064516
569,0,1,43,7,0.0,2,1,1,77703.19,0,0.16279069767441862
678,1,1,49,1,0.0,2,1,1,102472.9,0,0.02040816326530612
740,1,1,56,4,99097.33,1,1,1,85016.64,1,0.07142857142857142
724,0,0,34,2,154485.74,2,0,0,78560.64,0,0.058823529411764705
792,0,0,31,6,71269.89,2,0,1,125912.77,0,0.1935483870967742
567,0,0,38,6,127678.8,2,0,0,45422.89,0,0.15789473684210525
580,0,0,37,9,0.0,2,0,1,77108.66,0,0.24324324324324326
797,0,0,37,4,75263.7,1,1,0,85801.77,0,0.10810810810810811
820,1,0,34,10,97208.46,1,1,1,59553.34,0,0.29411764705882354
707,2,1,40,3,109628.44,1,1,0,189366.03,0,0.075
576,0,0,24,3,0.0,1,0,1,78498.04,1,0.125
752,0,0,33,4,0.0,2,1,1,39570.78,0,0.12121212121212122
545,2,0,37,9,110483.86,1,1,1,127394.67,0,0.24324324324324326
690,0,0,38,1,94456.0,2,0,1,55034.02,0,0.02631578947368421
698,0,0,36,2,82275.35,2,1,1,93249.26,0,0.05555555555555555
623,1,1,40,4,0.0,3,1,0,31669.18,0,0.1
678,0,0,60,8,185648.56,1,0,0,192156.54,1,0.13333333333333333
614,2,1,44,6,118715.86,1,1,0,133591.11,1,0.13636363636363635
741,0,1,35,1,0.0,2,1,0,36557.55,0,0.02857142857142857
625,2,1,35,5,86147.46,2,1,0,163440.8,1,0.14285714285714285
693,1,1,46,3,151709.33,1,1,0,180736.24,0,0.06521739130434782
616,2,0,41,10,113220.2,2,1,1,114072.91,0,0.24390243902439024
785,2,1,33,5,136624.6,2,1,1,169117.74,0,0.15151515151515152
623,0,0,23,1,106012.2,2,0,1,191415.94,0,0.043478260869565216
656,1,1,32,1,104254.27,1,1,1,17034.37,0,0.03125
445,0,0,37,3,0.0,2,1,1,180012.39,0,0.08108108108108109
760,1,1,32,2,0.0,1,1,1,114565.35,0,0.0625
682,2,0,81,6,122029.15,1,1,1,50783.88,0,0.07407407407407407
485,1,0,32,6,102238.01,2,1,1,194010.12,0,0.1875
561,0,0,37,1,100443.36,2,0,1,101693.73,0,0.02702702702702703
543,0,1,31,4,138317.94,1,0,0,61843.73,0,0.12903225806451613
640,1,0,29,5,197200.04,2,1,0,141453.62,0,0.1724137931034483
711,0,1,81,6,0.0,2,1,1,72276.24,0,0.07407407407407407
725,0,1,25,9,0.0,2,1,1,168607.74,0,0.36
655,1,1,34,4,109783.69,2,1,0,134034.32,0,0.11764705882352941
575,0,1,57,8,137936.94,1,1,1,84475.13,0,0.14035087719298245
637,0,0,36,2,152606.82,1,1,1,71692.8,0,0.05555555555555555
811,1,0,39,7,0.0,2,1,1,177519.39,0,0.1794871794871795
704,1,1,37,9,155619.58,1,1,1,135088.58,0,0.24324324324324326
772,2,0,26,7,152400.51,2,1,0,79414.0,0,0.2692307692307692
624,1,1,23,6,0.0,2,0,1,196668.51,0,0.2608695652173913
675,0,0,40,7,113208.86,2,1,0,34577.36,0,0.175
774,0,1,41,5,126670.37,1,1,0,102426.06,0,0.12195121951219512
632,2,0,30,2,72549.0,2,0,1,182728.8,0,0.06666666666666667
711,0,1,25,5,190066.54,1,0,0,51345.39,1,0.2
581,0,0,28,3,104367.5,1,1,1,29937.75,0,0.10714285714285714
525,0,1,23,5,0.0,2,1,0,160249.1,0,0.21739130434782608
612,0,1,63,2,126473.33,1,0,1,147545.65,0,0.031746031746031744
708,0,1,33,8,0.0,2,0,1,15246.83,0,0.24242424242424243
780,0,1,43,0,0.0,1,0,1,15705.27,0,0.0
630,0,1,40,7,0.0,2,1,1,34453.17,0,0.175
692,0,0,30,2,0.0,2,0,1,130486.57,0,0.06666666666666667
529,1,1,43,5,0.0,2,0,0,79476.63,0,0.11627906976744186
637,1,1,40,6,0.0,2,1,1,181610.6,0,0.15
632,0,0,50,2,0.0,2,0,0,57942.88,0,0.04
671,0,1,34,5,164757.56,1,1,0,110748.88,0,0.14705882352941177
531,0,0,29,3,114590.58,1,0,0,75585.48,0,0.10344827586206896
484,2,1,34,4,148249.54,1,0,1,33738.27,0,0.11764705882352941
445,2,1,38,6,119413.62,2,1,0,175756.36,0,0.15789473684210525
831,0,1,34,2,0.0,2,0,0,165840.94,0,0.058823529411764705
516,1,1,31,3,0.0,2,1,0,124202.26,0,0.0967741935483871
652,0,0,38,6,0.0,2,1,1,145700.22,0,0.15789473684210525
653,0,0,38,8,119315.75,1,1,0,150468.35,0,0.21052631578947367
557,1,0,34,3,0.0,1,0,1,123427.98,0,0.08823529411764706
445,2,1,34,7,131082.17,2,1,1,70618.0,0,0.20588235294117646
645,0,0,42,6,0.0,1,0,0,149807.01,0,0.14285714285714285
507,1,0,32,7,0.0,2,1,0,67926.18,0,0.21875
850,2,0,32,9,141827.33,2,1,1,149458.73,0,0.28125
590,1,1,29,10,99250.08,1,1,1,129629.41,0,0.3448275862068966
510,0,1,22,3,156834.34,1,0,0,44374.44,0,0.13636363636363635
621,1,0,41,5,104631.67,1,1,1,95551.22,0,0.12195121951219512
637,0,1,48,7,130806.99,2,1,1,132005.85,1,0.14583333333333334
698,1,1,63,5,0.0,1,1,1,173576.71,0,0.07936507936507936
726,2,1,33,7,99046.31,2,1,1,56053.06,0,0.21212121212121213
785,1,1,31,2,121691.54,2,0,0,81778.72,0,0.06451612903225806
537,0,0,39,2,0.0,2,1,1,137651.6,0,0.05128205128205128
564,2,1,62,5,114931.35,3,0,1,18260.98,1,0.08064516129032258
702,1,0,44,9,0.0,1,0,0,59207.41,1,0.20454545454545456
585,0,0,36,7,0.0,2,1,0,94283.09,0,0.19444444444444445
712,0,1,29,8,140170.61,1,1,1,38170.04,0,0.27586206896551724
709,2,0,28,8,124695.72,2,1,0,145251.35,0,0.2857142857142857
599,0,0,30,9,105443.68,1,1,1,121124.53,0,0.3
721,0,0,41,6,135071.12,1,1,1,64477.25,0,0.14634146341463414
704,0,0,39,5,0.0,1,1,0,6416.92,0,0.1282051282051282
771,2,1,38,5,137657.71,2,1,0,72985.61,0,0.13157894736842105
670,2,1,32,4,102954.68,2,0,1,134942.45,0,0.125
630,0,0,50,1,81947.76,1,0,1,63606.22,1,0.02
568,2,1,26,10,109819.16,2,1,0,154491.39,0,0.38461538461538464
530,0,1,33,4,129307.32,1,1,1,172930.28,0,0.12121212121212122
729,2,0,40,5,113574.61,2,1,0,103396.08,0,0.125
530,0,0,25,9,162560.32,1,1,0,64129.03,0,0.36
667,0,0,42,7,0.0,1,0,1,108348.94,1,0.16666666666666666
551,0,1,59,2,166968.28,1,1,0,159483.76,1,0.03389830508474576
562,0,0,36,6,0.0,2,1,0,32845.32,0,0.16666666666666666
591,2,1,51,8,132508.3,1,1,1,161304.68,1,0.1568627450980392
556,0,1,52,9,0.0,1,1,0,175149.2,1,0.17307692307692307
435,2,0,37,8,114346.3,1,0,1,980.93,1,0.21621621621621623
641,0,0,30,2,87505.47,2,0,1,7278.57,0,0.06666666666666667
731,1,0,33,1,0.0,1,1,0,130726.96,0,0.030303030303030304
528,0,0,29,3,102787.42,1,1,0,55972.56,0,0.10344827586206896
508,0,0,44,3,115451.05,2,0,0,67234.33,0,0.06818181818181818
689,1,1,28,5,95328.6,1,1,0,6129.61,1,0.17857142857142858
579,1,1,39,2,151963.26,2,1,0,158948.63,0,0.05128205128205128
742,1,0,24,8,0.0,2,1,0,4070.28,0,0.3333333333333333
544,0,1,26,6,0.0,1,1,0,100200.4,1,0.23076923076923078
651,0,0,34,3,0.0,2,1,1,105599.65,0,0.08823529411764706
604,0,0,33,3,148659.48,1,0,0,42437.75,0,0.09090909090909091
573,0,0,40,7,147754.68,1,1,1,110454.46,0,0.175
554,1,0,26,8,149134.46,1,1,1,177966.24,0,0.3076923076923077
638,0,0,41,1,131762.94,1,1,1,47675.29,0,0.024390243902439025
732,0,1,43,6,0.0,2,1,0,65731.53,0,0.13953488372093023
733,2,0,34,3,100337.96,3,1,0,48559.19,1,0.08823529411764706
421,2,0,28,8,122384.22,3,1,1,89017.38,1,0.2857142857142857
597,2,1,72,6,124978.19,2,1,1,7144.46,0,0.08333333333333333
411,0,1,36,10,0.0,1,0,0,120694.35,0,0.2777777777777778
557,0,0,42,6,177822.03,1,1,0,150944.31,1,0.14285714285714285
487,1,1,31,1,0.0,2,1,0,158750.13,0,0.03225806451612903
545,2,1,60,7,128981.07,1,0,1,176924.21,1,0.11666666666666667
641,0,1,35,4,0.0,2,0,0,125986.18,0,0.11428571428571428
819,0,1,39,9,133102.92,1,1,0,27046.46,1,0.23076923076923078
705,1,0,39,6,133261.13,1,1,1,78065.9,0,0.15384615384615385
725,2,0,19,0,75888.2,1,0,0,45613.75,0,0.0
747,0,1,34,10,0.0,2,1,1,50759.8,0,0.29411764705882354
616,1,1,36,6,0.0,1,1,1,12916.32,1,0.16666666666666666
744,0,0,36,10,0.0,2,1,1,182867.84,0,0.2777777777777778
580,0,0,55,6,104305.74,1,0,1,175750.21,0,0.10909090909090909
644,0,0,31,5,0.0,2,1,1,41872.17,0,0.16129032258064516
754,2,1,39,3,160761.41,1,1,1,24156.03,0,0.07692307692307693
728,2,1,33,9,150412.14,2,1,0,170764.08,0,0.2727272727272727
458,2,1,43,1,106870.12,2,1,0,100564.37,0,0.023255813953488372
726,2,0,30,5,111375.32,2,1,0,2704.09,0,0.16666666666666666
755,0,0,36,8,0.0,2,1,0,176809.87,0,0.2222222222222222
582,0,1,29,0,0.0,1,1,1,84012.81,0,0.0
724,0,1,34,2,0.0,2,1,1,118863.38,0,0.058823529411764705
690,0,1,36,6,110480.48,1,0,0,81292.33,0,0.16666666666666666
719,1,0,38,0,0.0,1,1,0,126876.47,0,0.0
660,0,0,40,5,131754.11,2,1,1,38761.61,0,0.125
622,2,1,34,7,98675.74,1,1,0,138906.85,1,0.20588235294117646
659,0,0,43,1,106086.42,2,1,0,26900.63,0,0.023255813953488372
598,1,1,38,6,0.0,2,0,0,173783.38,0,0.15789473684210525
642,0,1,55,7,0.0,2,1,1,101515.76,0,0.12727272727272726
705,0,0,32,7,0.0,2,1,0,7921.57,0,0.21875
718,0,0,37,8,0.0,2,1,1,142.81,0,0.21621621621621623
800,1,0,38,1,0.0,2,1,0,51553.43,0,0.02631578947368421
548,1,0,39,7,131468.44,1,1,0,164975.82,0,0.1794871794871795
730,1,0,42,4,0.0,2,0,1,85982.47,0,0.09523809523809523
729,1,1,42,1,0.0,2,1,1,149535.97,0,0.023809523809523808
586,1,1,28,2,0.0,2,1,1,92067.35,0,0.07142857142857142
697,1,0,43,10,128226.37,1,0,0,188486.94,0,0.23255813953488372
505,0,0,26,8,112972.57,1,1,0,145011.62,0,0.3076923076923077
