Balance,Geography
151963.26,Spain
163764.84,Spain
128551.36,France
118158.74,Spain
118520.41,France
0.0,France
163823.37,France
104469.58,Germany
0.0,France
0.0,Spain
141726.88,Germany
137852.96,Germany
0.0,France
154100.3,France
0.0,France
0.0,France
0.0,France
140004.96,France
127132.96,Spain
0.0,France
125328.56,France
0.0,France
139986.65,Germany
119787.76,Germany
107556.06,Spain
0.0,France
0.0,France
142705.95,France
0.0,France
0.0,Spain
161613.94,France
116353.2,Germany
60013.81,France
0.0,Spain
144272.07,Germany
0.0,France
117696.67,France
79954.61,Spain
149989.39,France
124339.9,France
135759.4,Germany
0.0,Spain
83074.0,France
141792.61,France
0.0,France
0.0,France
106870.12,Germany
120962.59,France
0.0,Spain
0.0,France
110527.17,France
133723.43,Germany
112670.48,France
0.0,France
116084.32,France
0.0,Spain
0.0,Spain
0.0,France
82441.75,France
0.0,France
134171.8,Germany
0.0,France
0.0,France
124442.38,Germany
0.0,France
0.0,France
108862.76,Germany
141099.43,France
128843.67,France
86843.61,France
120074.97,Germany
130231.8,France
0.0,France
109724.38,France
111743.43,Germany
121309.17,Germany
82697.28,France
44301.43,France
138317.94,France
120688.61,Germany
176913.52,France
89047.14,Spain
114318.78,Germany
0.0,France
94753.55,Germany
0.0,Spain
0.0,France
106520.73,Germany
134006.39,Spain
132837.7,Germany
120549.29,France
139432.55,France
80895.44,Spain
0.0,Spain
171646.76,Spain
109121.71,Spain
109844.81,France
140931.82,France
0.0,Spain
0.0,France
101543.51,Germany
102708.77,Germany
149000.91,Germany
83459.86,France
75893.11,France
167395.6,Germany
0.0,France
71283.09,Germany
0.0,France
0.0,Spain
104016.88,France
127616.56,France
154737.88,France
0.0,Spain
125476.31,France
176511.08,France
110783.28,Spain
141642.92,France
0.0,France
0.0,Spain
75681.52,Germany
0.0,France
0.0,France
161111.45,France
0.0,France
72494.69,France
133964.3,France
0.0,Spain
0.0,France
157201.48,France
95679.29,Spain
106230.92,Germany
0.0,France
81231.85,Germany
81480.27,France
73059.38,France
117559.05,France
186445.31,Germany
137657.71,Germany
133889.35,France
134562.8,Germany
100781.75,Germany
174356.13,France
190125.43,Germany
146266.0,France
164046.1,Germany
123536.52,Spain
0.0,France
171848.38,Spain
0.0,France
139562.05,France
0.0,France
168001.34,France
0.0,France
123356.63,Germany
0.0,Spain
125845.66,Germany
45408.85,Germany
125977.81,Germany
147262.11,Germany
133767.19,France
108806.96,Germany
106036.52,France
0.0,Spain
0.0,France
0.0,France
82182.1,Spain
0.0,France
76817.0,France
142550.25,Germany
0.0,Spain
103711.56,Germany
0.0,Spain
128369.75,Germany
0.0,Spain
0.0,France
166133.28,Germany
148214.36,Germany
121206.96,France
0.0,Spain
127552.85,Germany
159458.53,France
102085.72,Germany
142537.18,Germany
182781.74,Spain
0.0,France
0.0,France
0.0,France
152063.59,Germany
110997.76,France
148942.0,France
0.0,France
84438.57,Spain
93920.47,France
158713.08,France
0.0,Spain
123204.88,Germany
72945.29,France
178742.71,Spain
0.0,France
0.0,Spain
0.0,France
0.0,France
0.0,France
140121.17,Germany
132906.88,Germany
179334.83,Germany
137179.39,France
0.0,Spain
119960.29,France
127414.55,France
0.0,France
137409.19,France
0.0,France
0.0,Spain
0.0,France
112494.99,France
78133.15,France
0.0,Spain
145553.07,Spain
123593.22,Germany
0.0,France
146286.22,France
111827.27,Spain
0.0,Spain
94416.78,France
91549.78,Spain
59568.57,France
94464.81,France
0.0,France
95368.14,Germany
102185.42,Germany
144875.71,France
0.0,Spain
0.0,France
113291.05,Germany
0.0,Spain
0.0,Spain
111677.88,Germany
131101.04,Germany
76101.81,Germany
0.0,Spain
92510.9,France
0.0,France
77652.4,France
98360.03,France
115518.07,Germany
27288.43,Germany
0.0,France
0.0,Spain
0.0,France
131996.66,France
121580.42,Spain
132436.34,France
0.0,Spain
107978.4,Germany
78119.59,Germany
98684.15,France
0.0,France
0.0,Spain
129264.05,Germany
131753.41,Germany
0.0,Spain
0.0,Spain
57422.62,Germany
0.0,France
144094.2,France
147510.34,France
161592.76,Spain
0.0,France
0.0,Spain
75225.53,Spain
0.0,Spain
87542.89,France
144581.96,France
122568.05,France
172231.93,Spain
171932.26,Germany
0.0,France
0.0,Spain
111798.06,Germany
0.0,France
79336.61,France
120916.52,Germany
142905.51,France
0.0,Spain
96834.78,France
105261.76,France
123544.0,Germany
127913.71,Germany
95328.6,Spain
73218.89,France
0.0,France
149995.72,Germany
123674.28,Germany
124125.26,Germany
159035.45,Spain
0.0,France
156811.74,France
0.0,France
0.0,Spain
150555.83,France
109137.12,France
158351.02,France
0.0,France
0.0,Spain
0.0,France
0.0,Spain
0.0,France
0.0,France
0.0,France
0.0,France
82729.49,Spain
142765.24,Germany
121172.97,France
132932.14,Germany
123374.46,France
161371.5,Germany
0.0,Spain
79563.36,France
0.0,France
138232.24,Germany
0.0,France
81571.05,Germany
0.0,Spain
95927.04,France
116932.59,Spain
0.0,France
79551.12,France
116416.94,Germany
88141.1,Spain
177729.13,France
0.0,Spain
123912.78,Spain
0.0,France
0.0,France
108306.44,France
102962.62,Germany
103502.22,France
119654.44,Germany
183768.47,France
0.0,France
0.0,France
140900.97,France
94049.92,Germany
98926.4,Spain
142872.36,Germany
46057.96,Spain
119769.77,France
143244.97,France
79562.98,France
0.0,France
0.0,France
96659.64,Spain
0.0,France
165947.99,France
92676.3,France
83195.12,France
129387.94,France
0.0,France
130233.14,Spain
123502.53,France
140894.06,Germany
163867.86,Germany
0.0,France
93816.7,Germany
0.0,Spain
0.0,France
114668.89,France
146756.68,Germany
150213.71,France
111183.53,Germany
99816.46,France
0.0,France
0.0,France
0.0,France
0.0,France
0.0,France
86714.06,Germany
0.0,Spain
132838.07,Spain
128707.31,Germany
0.0,France
0.0,France
123192.12,France
115248.11,Germany
59360.77,France
0.0,Spain
112668.7,France
138503.51,Germany
0.0,Spain
0.0,France
0.0,France
0.0,France
157267.95,Spain
133871.05,France
141989.27,Germany
0.0,France
0.0,France
46388.16,France
148666.99,Germany
115101.5,Germany
148363.38,Germany
0.0,Spain
144102.32,Spain
128876.71,France
118448.15,Germany
0.0,France
0.0,France
0.0,Spain
135979.01,France
117271.8,France
0.0,France
0.0,France
0.0,Spain
129205.49,France
0.0,Spain
0.0,Spain
104015.54,Germany
0.0,Spain
0.0,France
103873.39,Germany
112383.03,Germany
117731.79,France
135827.33,Germany
114135.17,France
0.0,France
118756.62,France
98382.72,Spain
100520.92,Germany
79858.13,Spain
0.0,France
95052.29,Germany
177728.55,Germany
83116.68,France
111565.91,Germany
83015.71,Spain
124511.01,Germany
130652.52,France
0.0,France
0.0,France
121854.45,France
0.0,France
86893.28,France
79523.13,Germany
131033.76,Germany
89939.62,France
95727.05,Germany
0.0,France
155047.56,France
0.0,France
118569.03,France
0.0,France
0.0,Spain
0.0,France
0.0,France
130461.02,Spain
0.0,France
0.0,France
0.0,France
0.0,Spain
61172.04,Spain
90194.34,Germany
95508.2,France
99967.76,Germany
101470.29,Spain
70541.06,Germany
112211.61,France
154543.98,France
111098.85,France
131873.07,Germany
137275.36,Spain
153316.14,Spain
0.0,France
121250.04,Spain
109578.04,France
53573.18,France
58003.41,Germany
113000.66,France
0.0,France
0.0,France
139973.65,Germany
151290.16,France
121498.11,Germany
103515.39,Spain
0.0,France
0.0,France
106687.76,Spain
0.0,France
0.0,France
106089.2,France
69608.14,Spain
0.0,France
96202.32,Germany
0.0,France
0.0,Spain
127818.52,France
0.0,France
137318.42,Germany
0.0,Spain
55776.39,France
84421.62,Germany
83161.65,France
0.0,France
87807.29,Germany
0.0,France
0.0,France
0.0,Spain
95293.86,Germany
92847.59,Germany
0.0,France
0.0,Spain
0.0,France
0.0,Spain
0.0,France
0.0,France
68345.86,Germany
76656.4,Germany
0.0,France
0.0,France
60374.98,Spain
0.0,France
88046.88,Germany
0.0,Spain
0.0,France
0.0,France
129968.67,Spain
157731.6,Germany
0.0,France
89276.48,France
138825.19,France
103729.79,France
75499.24,France
169445.4,France
111359.55,France
142388.61,France
123311.39,France
115532.52,Spain
167273.71,Germany
77886.53,France
135795.63,Germany
97514.07,France
127545.56,Germany
106160.37,France
0.0,France
143680.47,Spain
124483.53,Spain
86006.3,Spain
111094.05,Germany
0.0,France
0.0,Spain
0.0,France
115171.71,France
111543.26,Germany
137936.94,France
122304.65,Germany
120586.54,Germany
0.0,France
46520.69,France
105473.74,Spain
0.0,Spain
115730.71,Germany
145396.49,Spain
131078.42,Spain
128298.74,Germany
165526.71,France
83714.41,France
0.0,France
125540.05,France
100254.76,France
0.0,France
138150.57,Spain
0.0,France
95984.21,Germany
0.0,France
136858.42,Germany
102609.0,Germany
0.0,Spain
0.0,France
77356.92,Germany
110923.15,France
151675.65,Spain
0.0,Spain
0.0,France
0.0,France
80204.11,Germany
0.0,France
0.0,France
115587.49,Germany
106968.96,Germany
0.0,France
139659.04,Germany
86038.21,Germany
102773.2,Germany
0.0,France
70754.18,France
122781.51,France
0.0,France
153545.11,Germany
121629.22,Spain
167983.17,Germany
81153.82,Spain
99760.84,France
125890.72,Germany
0.0,France
119148.55,France
72948.58,Germany
133974.36,Germany
154483.98,France
98627.13,France
136770.67,France
95252.72,Germany
117413.95,France
137986.58,Germany
143571.52,France
121197.64,France
121626.9,Spain
84440.1,Germany
0.0,France
0.0,France
140356.7,France
0.0,France
92224.56,France
0.0,France
121355.99,Spain
109003.26,Germany
147341.43,France
102983.91,France
96252.98,Germany
0.0,France
155879.09,France
142929.16,Germany
64082.09,France
0.0,France
0.0,France
0.0,Spain
118336.95,Germany
168253.21,Spain
101979.16,Germany
164902.43,Spain
0.0,France
111812.52,Germany
0.0,Spain
119755.0,Germany
119556.1,France
119349.69,Spain
139528.23,Spain
94773.11,France
108345.22,France
166939.88,France
174571.36,France
71829.34,Spain
0.0,France
76769.68,France
104614.29,France
0.0,Spain
128927.93,Germany
110941.93,Germany
99250.08,Spain
0.0,France
0.0,France
0.0,Spain
0.0,Spain
0.0,France
104682.83,Germany
118886.55,Germany
156823.7,Spain
124216.93,Germany
144258.52,France
128793.63,Germany
126315.26,Germany
0.0,Spain
0.0,Spain
0.0,France
115341.55,France
99162.29,France
156848.13,Germany
105736.32,Germany
200117.76,Germany
62212.29,France
0.0,France
0.0,France
151532.4,France
121523.51,Germany
0.0,France
0.0,Spain
68238.51,Germany
136808.53,Spain
92398.08,Germany
143566.12,France
0.0,Spain
127728.24,Spain
0.0,France
119658.49,Spain
0.0,France
149879.66,France
119859.52,Germany
104533.24,Spain
145382.61,Spain
121231.39,Spain
141078.57,Spain
108465.65,Germany
70657.61,France
120105.43,Germany
129646.91,Germany
191091.74,France
0.0,France
0.0,France
131433.33,Germany
137937.95,Germany
0.0,France
0.0,France
0.0,France
93143.39,France
0.0,France
112544.45,Spain
123034.43,France
0.0,Spain
119278.44,Germany
0.0,France
0.0,France
169312.72,Spain
106506.77,Germany
128412.61,Spain
118356.89,Germany
137479.13,Germany
0.0,Spain
105229.72,France
148088.11,France
0.0,France
126679.69,France
90826.27,Spain
143582.89,Spain
125712.2,France
0.0,Spain
155187.3,Spain
0.0,France
155455.43,Spain
100480.53,France
0.0,France
127585.98,Germany
101891.1,France
0.0,Spain
0.0,France
128929.88,Spain
121681.91,Germany
139603.22,Germany
0.0,France
0.0,France
91760.11,Spain
93925.3,Germany
175739.36,France
0.0,France
170295.04,Germany
101579.28,France
118793.6,France
115282.3,France
107980.37,Spain
133866.22,France
102723.35,France
0.0,Spain
193213.02,Spain
117005.55,Germany
132862.59,Spain
0.0,France
204510.94,France
65349.71,Germany
139753.35,France
0.0,France
107959.39,Germany
195926.39,France
0.0,France
87772.52,France
71018.6,France
111096.91,Germany
166776.6,Germany
101266.51,France
134796.87,Spain
0.0,France
118588.83,Germany
160454.15,Germany
0.0,France
0.0,France
91132.18,Spain
0.0,Spain
0.0,France
0.0,Spain
113113.12,Germany
0.0,Spain
190409.34,Germany
0.0,France
0.0,France
83503.11,France
139687.66,Germany
137301.87,France
129845.26,Germany
0.0,Spain
125489.4,Germany
0.0,France
155417.61,France
0.0,Spain
85216.61,France
0.0,France
0.0,France
113607.47,Spain
104552.72,Germany
0.0,Spain
0.0,Spain
126524.11,Germany
117593.48,France
83199.05,Germany
125920.98,Spain
118469.38,France
153537.57,Germany
0.0,France
151027.05,France
144751.81,France
155739.76,France
0.0,France
122531.86,France
113957.01,Germany
103377.81,France
0.0,France
93017.47,France
90022.85,France
74371.49,Spain
152039.7,Germany
137145.12,Germany
0.0,France
90602.42,Germany
123841.49,France
183579.54,Germany
180307.73,Spain
0.0,France
0.0,Spain
35016.6,Germany
88381.21,France
0.0,Spain
155060.41,France
0.0,France
0.0,France
57369.61,France
0.0,France
75075.31,Germany
130142.79,France
